# {"t_start": 1558277310.770539} 
r,l,t
500.0,500,31.360518
401.0,401,31.661429
500.0,500,31.712653
401.0,401,31.739682
266.0,266,31.873967
32.0,32,31.891956
500.0,500,31.92033
500.0,500,32.221133
407.0,407,32.23923
500.0,500,32.453968
500.0,500,32.482372
500.0,500,32.782029
500.0,500,32.800152
390.0,390,32.980284
500.0,500,33.013252
500.0,500,33.342348
500.0,500,33.360526
500.0,500,33.539954
500.0,500,33.572993
500.0,500,33.901562
500.0,500,33.919738
500.0,500,34.099671
500.0,500,34.132668
356.0,356,34.136697
500.0,500,34.467819
391.0,391,34.601033
462.0,462,34.680367
500.0,500,34.697588
430.0,430,34.727014
500.0,500,35.156818
287.0,287,35.161775
500.0,500,35.2368
500.0,500,35.254062
500.0,500,35.714524
500.0,500,35.719478
435.0,435,35.757793
500.0,500,35.811447
500.0,500,36.274641
500.0,500,36.279527
500.0,500,36.317914
500.0,500,36.371696
500.0,500,36.833635
500.0,500,36.838569
441.0,441,36.841674
36.0,36,36.865786
486.0,486,36.930215
355.0,355,37.351941
430.0,430,37.374896
500.0,500,37.415135
500.0,500,37.504542
500.0,500,37.911993
500.0,500,37.934296
500.0,500,37.973537
465.0,465,38.043288
402.0,402,38.430509
500.0,500,38.472115
500.0,500,38.532811
500.0,500,38.602519
500.0,500,38.988023
500.0,500,39.029247
500.0,500,39.090446
453.0,453,39.133657
500.0,500,39.546631
500.0,500,39.587973
500.0,500,39.648768
500.0,500,39.6918
417.0,417,40.098441
500.0,500,40.110724
500.0,500,40.212448
500.0,500,40.254813
500.0,500,40.65598
500.0,500,40.668387
500.0,500,40.770504
500.0,500,40.813599
480.0,480,41.201633
500.0,500,41.22679
500.0,500,41.329508
500.0,500,41.372438
500.0,500,41.763492
500.0,500,41.788577
500.0,500,41.890566
500.0,500,41.933899
500.0,500,42.321837
500.0,500,42.346926
500.0,500,42.450085
500.0,500,42.493364
500.0,500,42.885016
500.0,500,42.910005
500.0,500,43.012706
500.0,500,43.055576
500.0,500,43.443514
500.0,500,43.468942
500.0,500,43.570873
