# {"t_start": 1558369994.928986} 
r,l,t
69.0,69,4.345981
14.0,14,4.348662
25.0,25,4.35789
18.0,18,4.361086
24.0,24,4.362567
12.0,12,4.366569
45.0,45,4.369261
14.0,14,4.371928
18.0,18,4.373276
32.0,32,4.392904
49.0,49,4.399031
49.0,49,4.401806
17.0,17,4.404501
59.0,59,4.412596
13.0,13,4.413335
23.0,23,4.414698
20.0,20,4.415407
13.0,13,4.422831
17.0,17,4.42356
17.0,17,4.426176
25.0,25,4.429337
9.0,9,4.431883
14.0,14,4.432571
16.0,16,4.433251
9.0,9,4.435123
9.0,9,4.437616
10.0,10,4.438903
26.0,26,4.449494
23.0,23,4.453212
39.0,39,4.459389
10.0,10,4.459442
29.0,29,4.467423
51.0,51,4.469341
22.0,22,4.473192
25.0,25,4.475084
22.0,22,4.480841
11.0,11,4.481458
23.0,23,4.483185
18.0,18,4.483788
7.0,7,4.48495
11.0,11,4.489526
11.0,11,4.490138
21.0,21,4.497197
28.0,28,4.497802
23.0,23,4.503539
28.0,28,4.505855
19.0,19,4.508715
22.0,22,4.509875
13.0,13,4.516374
26.0,26,4.525123
15.0,15,4.525174
42.0,42,4.528182
12.0,12,4.532113
21.0,21,4.540219
61.0,61,4.541391
20.0,20,4.543769
9.0,9,4.545481
38.0,38,4.547219
7.0,7,4.549485
17.0,17,4.553598
18.0,18,4.563797
34.0,34,4.566807
11.0,11,4.570278
54.0,54,4.572554
41.0,41,4.573152
20.0,20,4.578326
11.0,11,4.579496
10.0,10,4.58413
24.0,24,4.586436
13.0,13,4.591641
22.0,22,4.592271
12.0,12,4.593453
42.0,42,4.594617
9.0,9,4.598775
16.0,16,4.601703
27.0,27,4.829622
17.0,17,4.831046
37.0,37,4.833091
9.0,9,4.837094
15.0,15,4.839798
13.0,13,4.841835
39.0,39,4.842548
13.0,13,4.845868
11.0,11,4.849169
18.0,18,4.851897
12.0,12,4.853896
10.0,10,4.858493
27.0,27,4.860527
10.0,10,4.860579
18.0,18,4.86127
11.0,11,4.867809
14.0,14,4.867864
19.0,19,4.873603
11.0,11,4.881323
20.0,20,4.882059
22.0,22,4.883422
27.0,27,4.89899
39.0,39,4.907471
79.0,79,4.914011
25.0,25,4.915381
19.0,19,4.919932
19.0,19,4.932551
79.0,79,4.935302
38.0,38,4.939434
21.0,21,4.946672
14.0,14,4.955172
35.0,35,4.957699
40.0,40,4.964408
17.0,17,4.965691
16.0,16,4.967589
82.0,82,4.968262
14.0,14,4.976454
25.0,25,4.981429
38.0,38,4.9882
49.0,49,5.001188
35.0,35,5.005477
50.0,50,5.009499
20.0,20,5.012908
38.0,38,5.013564
24.0,24,5.023095
21.0,21,5.025027
32.0,32,5.031865
21.0,21,5.035303
56.0,56,5.037718
16.0,16,5.041141
10.0,10,5.041191
15.0,15,5.049615
24.0,24,5.05136
23.0,23,5.054233
15.0,15,5.06265
28.0,28,5.06717
13.0,13,5.07006
79.0,79,5.070115
39.0,39,5.071868
24.0,24,5.080868
19.0,19,5.08092
29.0,29,5.088203
15.0,15,5.089387
20.0,20,5.09231
11.0,11,5.095713
52.0,52,5.09992
17.0,17,5.102722
