# {"t_start": 1558278624.791153} 
r,l,t
22.0,22,4.513602
23.0,23,4.52213
27.0,27,4.526064
31.0,31,4.533847
29.0,29,4.541078
16.0,16,4.544532
13.0,13,4.549806
107.0,107,4.558441
19.0,19,4.562397
19.0,19,4.570857
46.0,46,4.574636
13.0,13,4.578957
12.0,12,4.582066
96.0,96,4.588215
44.0,44,4.590124
10.0,10,4.594387
22.0,22,4.595798
17.0,17,4.60612
24.0,24,4.609224
39.0,39,4.614127
64.0,64,4.618352
9.0,9,4.619595
24.0,24,4.620879
37.0,37,4.631542
20.0,20,4.632784
25.0,25,4.634521
31.0,31,4.636864
16.0,16,4.646027
26.0,26,4.647792
37.0,37,4.652836
11.0,11,4.654028
39.0,39,4.656857
21.0,21,4.658025
17.0,17,4.662669
14.0,14,4.66497
7.0,7,4.666685
17.0,17,4.67622
47.0,47,4.68074
55.0,55,4.689119
27.0,27,4.691405
7.0,7,4.693173
14.0,14,4.701069
26.0,26,4.706168
80.0,80,4.710186
25.0,25,4.715221
61.0,61,4.715271
19.0,19,4.720865
35.0,35,4.725992
25.0,25,4.729381
11.0,11,4.732235
35.0,35,4.735081
12.0,12,4.739016
18.0,18,4.739616
12.0,12,4.746065
28.0,28,5.013939
37.0,37,5.014681
16.0,16,5.025151
34.0,34,5.025213
87.0,87,5.031163
11.0,11,5.032523
34.0,34,5.053204
36.0,36,5.05587
55.0,55,5.061049
79.0,79,5.065679
20.0,20,5.069
21.0,21,5.07936
44.0,44,5.082043
38.0,38,5.085995
11.0,11,5.089273
9.0,9,5.095129
43.0,43,5.097125
28.0,28,5.104305
43.0,43,5.108162
17.0,17,5.115987
37.0,37,5.120119
37.0,37,5.122157
26.0,26,5.125469
14.0,14,5.131349
24.0,24,5.135871
13.0,13,5.139577
31.0,31,5.145118
16.0,16,5.149429
8.0,8,5.150112
24.0,24,5.150807
11.0,11,5.15755
19.0,19,5.161277
9.0,9,5.166782
84.0,84,5.16928
20.0,20,5.169963
14.0,14,5.175462
11.0,11,5.176146
56.0,56,5.18476
24.0,24,5.184816
30.0,30,5.194266
19.0,19,5.196008
23.0,23,5.198287
22.0,22,5.208574
29.0,29,5.210918
31.0,31,5.216026
27.0,27,5.223938
25.0,25,5.22513
95.0,95,5.230736
25.0,25,5.237985
24.0,24,5.238614
45.0,45,5.241442
17.0,17,5.250967
37.0,37,5.251564
9.0,9,5.256029
11.0,11,5.262244
44.0,44,5.263445
48.0,48,5.26536
13.0,13,5.270991
13.0,13,5.278333
25.0,25,5.279528
49.0,49,5.279575
10.0,10,5.284113
13.0,13,5.286959
51.0,51,5.291508
14.0,14,5.292125
16.0,16,5.300484
11.0,11,5.306689
28.0,28,5.308057
40.0,40,5.30984
57.0,57,5.312124
13.0,13,5.572555
14.0,14,5.574611
14.0,14,5.57665
26.0,26,5.587089
40.0,40,5.600725
47.0,47,5.607248
37.0,37,5.611115
62.0,62,5.613105
11.0,11,5.620227
16.0,16,5.621585
15.0,15,5.630061
18.0,18,5.633348
21.0,21,5.646901
28.0,28,5.648276
66.0,66,5.650269
79.0,79,5.652256
13.0,13,5.656815
17.0,17,5.663314
29.0,29,5.665984
10.0,10,5.670063
32.0,32,5.671615
16.0,16,5.680694
27.0,27,5.689315
39.0,39,5.691987
24.0,24,5.696585
62.0,62,5.69795
16.0,16,5.702342
29.0,29,5.707824
10.0,10,5.713891
20.0,20,5.714546
24.0,24,5.728514
56.0,56,5.732186
60.0,60,5.733459
37.0,37,5.737117
14.0,14,5.741977
26.0,26,5.748073
17.0,17,5.752212
36.0,36,5.758781
54.0,54,5.761064
12.0,12,5.767775
30.0,30,5.769515
43.0,43,5.773026
12.0,12,5.776443
26.0,26,5.782693
16.0,16,5.78556
47.0,47,5.785605
24.0,24,5.786758
16.0,16,5.794697
22.0,22,5.79534
10.0,10,5.800406
38.0,38,5.80712
36.0,36,5.807164
12.0,12,5.813904
11.0,11,5.820078
45.0,45,5.820687
25.0,25,5.821314
17.0,17,5.830256
26.0,26,5.834759
70.0,70,5.839814
24.0,24,5.848198
29.0,29,5.856101
67.0,67,5.858942
24.0,24,5.861811
65.0,65,5.866886
15.0,15,5.867506
14.0,14,5.874945
30.0,30,6.137029
13.0,13,6.141025
47.0,47,6.141766
15.0,15,6.150883
17.0,17,6.152908
32.0,32,6.158168
18.0,18,6.162771
64.0,64,6.166047
20.0,20,6.171257
23.0,23,6.177979
40.0,40,6.17936
33.0,33,6.193034
47.0,47,6.197004
12.0,12,6.200962
47.0,47,6.210022
33.0,33,6.218448
66.0,66,6.221117
32.0,32,6.231979
47.0,47,6.232707
25.0,25,6.236208
22.0,22,6.250751
39.0,39,6.258578
61.0,61,6.262469
18.0,18,6.262524
65.0,65,6.27398
38.0,38,6.285556
20.0,20,6.286278
47.0,47,6.287592
50.0,50,6.293112
13.0,13,6.29381
17.0,17,6.303345
32.0,32,6.307011
33.0,33,6.313713
51.0,51,6.317452
25.0,25,6.318859
12.0,12,6.325645
18.0,18,6.327952
18.0,18,6.338193
14.0,14,6.346183
39.0,39,6.347932
70.0,70,6.347981
64.0,64,6.350778
13.0,13,6.353652
13.0,13,6.360941
27.0,27,6.363224
26.0,26,6.365464
9.0,9,6.366082
34.0,34,6.367262
17.0,17,6.375075
27.0,27,6.378453
30.0,30,6.384076
24.0,24,6.388576
46.0,46,6.392142
30.0,30,6.395524
16.0,16,6.397794
14.0,14,6.403438
38.0,38,6.405725
24.0,24,6.405773
16.0,16,6.406919
26.0,26,6.420715
27.0,27,6.422494
43.0,43,6.428243
15.0,15,6.431077
48.0,48,6.43346
21.0,21,6.440405
25.0,25,6.713262
55.0,55,6.718585
18.0,18,6.725085
47.0,47,6.725143
12.0,12,6.726515
51.0,51,6.738183
29.0,29,6.744136
56.0,56,6.76167
104.0,104,6.794029
97.0,97,6.807272
12.0,12,6.815157
131.0,131,6.823756
53.0,53,6.828845
23.0,23,6.830095
16.0,16,6.833791
136.0,136,6.848812
11.0,11,6.855516
50.0,50,6.864008
16.0,16,6.873719
18.0,18,6.884612
105.0,105,6.891986
70.0,70,6.89709
113.0,113,6.897748
30.0,30,6.901748
14.0,14,6.905884
32.0,32,6.910404
15.0,15,6.919223
32.0,32,6.92057
41.0,41,6.943733
68.0,68,6.944959
19.0,19,6.954531
93.0,93,6.971988
39.0,39,6.976864
142.0,142,6.978645
20.0,20,6.988122
80.0,80,6.990489
55.0,55,7.003286
8.0,8,7.007997
73.0,73,7.280058
30.0,30,7.285944
95.0,95,7.305415
99.0,99,7.310684
49.0,49,7.317775
18.0,18,7.322361
85.0,85,7.335307
50.0,50,7.337955
38.0,38,7.342498
38.0,38,7.359983
58.0,58,7.360045
39.0,39,7.367806
33.0,33,7.381804
33.0,33,7.389679
19.0,19,7.39431
87.0,87,7.395064
16.0,16,7.404809
48.0,48,7.419761
56.0,56,7.428853
51.0,51,7.436259
125.0,125,7.439348
35.0,35,7.44122
35.0,35,7.450408
36.0,36,7.460826
10.0,10,7.466433
52.0,52,7.467089
51.0,51,7.471164
39.0,39,7.472904
22.0,22,7.479623
20.0,20,7.48421
38.0,38,7.488152
21.0,21,7.496089
59.0,59,7.504514
19.0,19,7.506802
27.0,27,7.522074
32.0,32,7.522705
79.0,79,7.524433
18.0,18,7.532258
21.0,21,7.534546
28.0,28,7.547999
31.0,31,7.552031
60.0,60,7.558304
127.0,127,7.560051
34.0,34,7.571351
48.0,48,7.83155
33.0,33,7.835496
36.0,36,7.850441
88.0,88,7.869158
32.0,32,7.871204
63.0,63,7.872593
18.0,18,7.882898
81.0,81,7.888133
19.0,19,7.90044
45.0,45,7.90178
27.0,27,7.918277
82.0,82,7.922837
12.0,12,7.92614
71.0,71,7.929625
10.0,10,7.932936
47.0,47,7.932992
16.0,16,7.943761
20.0,20,7.946492
23.0,23,7.961612
61.0,61,7.963518
49.0,49,7.975474
33.0,33,7.982133
90.0,90,7.987603
10.0,10,7.993687
51.0,51,8.00656
77.0,77,8.027774
37.0,37,8.027825
63.0,63,8.030788
121.0,121,8.03584
17.0,17,8.045361
32.0,32,8.045951
39.0,39,8.052759
10.0,10,8.058365
22.0,22,8.05841
36.0,36,8.065931
26.0,26,8.073238
18.0,18,8.076069
32.0,32,8.076648
100.0,100,8.084527
28.0,28,8.092369
30.0,30,8.101317
55.0,55,8.104155
52.0,52,8.105318
14.0,14,8.109296
44.0,44,8.128803
74.0,74,8.393698
66.0,66,8.403493
73.0,73,8.412832
29.0,29,8.412902
57.0,57,8.425185
12.0,12,8.432963
21.0,21,8.446709
80.0,80,8.455788
74.0,74,8.461024
75.0,75,8.46173
45.0,45,8.475961
29.0,29,8.48048
56.0,56,8.492295
56.0,56,8.497652
59.0,59,8.514567
37.0,37,8.521628
48.0,48,8.523467
29.0,29,8.532472
27.0,27,8.537939
28.0,28,8.540476
23.0,23,8.554453
138.0,138,8.567105
30.0,30,8.572585
91.0,91,8.586909
19.0,19,8.598743
57.0,57,8.601553
12.0,12,8.610137
96.0,96,8.630517
171.0,171,8.640762
82.0,82,8.648235
63.0,63,8.669068
56.0,56,8.675233
111.0,111,8.675867
45.0,45,8.67591
21.0,21,8.680985
10.0,10,8.681599
26.0,26,8.689975
53.0,53,8.968011
83.0,83,8.994347
69.0,69,8.995101
8.0,8,9.000341
59.0,59,9.006856
112.0,112,9.012714
50.0,50,9.039105
10.0,10,9.045626
101.0,101,9.065768
48.0,48,9.076962
112.0,112,9.085447
152.0,152,9.093544
21.0,21,9.099087
82.0,82,9.117792
48.0,48,9.122713
35.0,35,9.139108
53.0,53,9.154552
35.0,35,9.159626
151.0,151,9.168748
121.0,121,9.171034
45.0,45,9.185115
39.0,39,9.190712
81.0,81,9.200244
26.0,26,9.205322
70.0,70,9.21039
20.0,20,9.211556
15.0,15,9.220015
14.0,14,9.227836
47.0,47,9.236825
26.0,26,9.242474
26.0,26,9.252136
126.0,126,9.256912
50.0,50,9.530905
35.0,35,9.531658
119.0,119,9.533043
12.0,12,9.53956
31.0,31,9.553302
36.0,36,9.55467
67.0,67,9.557941
34.0,34,9.561856
14.0,14,9.570911
41.0,41,9.581358
48.0,48,9.589149
68.0,68,9.597589
81.0,81,9.623441
61.0,61,9.628707
76.0,76,9.630891
119.0,119,9.674074
79.0,79,9.679028
106.0,106,9.690507
121.0,121,9.706302
33.0,33,9.725432
64.0,64,9.728318
103.0,103,9.735158
18.0,18,9.738556
37.0,37,9.746475
31.0,31,9.752675
138.0,138,9.759422
40.0,40,9.761181
42.0,42,9.776301
30.0,30,9.778034
22.0,22,9.790401
57.0,57,9.791612
69.0,69,9.829029
78.0,78,10.092968
169.0,169,10.100245
131.0,131,10.109916
38.0,38,10.117757
31.0,31,10.120431
74.0,74,10.134013
25.0,25,10.136694
35.0,35,10.140622
31.0,31,10.154241
28.0,28,10.154966
18.0,18,10.165968
17.0,17,10.176987
57.0,57,10.177736
122.0,122,10.189322
54.0,54,10.190193
44.0,44,10.205927
52.0,52,10.222864
27.0,27,10.23932
60.0,60,10.24294
107.0,107,10.25679
126.0,126,10.256851
14.0,14,10.265383
58.0,58,10.274527
33.0,33,10.276917
61.0,61,10.279782
52.0,52,10.295597
60.0,60,10.30855
68.0,68,10.31806
26.0,26,10.323114
17.0,17,10.332648
9.0,9,10.337791
89.0,89,10.345636
88.0,88,10.367445
213.0,213,10.655
107.0,107,10.665404
87.0,87,10.677696
149.0,149,10.683535
54.0,54,10.690075
10.0,10,10.696572
62.0,62,10.705616
65.0,65,10.719774
80.0,80,10.74807
106.0,106,10.75223
55.0,55,10.755529
12.0,12,10.763401
23.0,23,10.778135
23.0,23,10.792354
79.0,79,10.798487
79.0,79,10.802201
21.0,21,10.805275
16.0,16,10.815118
41.0,41,10.827204
192.0,192,10.827264
29.0,29,10.843982
15.0,15,10.852723
18.0,18,10.862849
73.0,73,10.869056
113.0,113,10.880245
170.0,170,10.896927
73.0,73,10.909841
23.0,23,10.909895
17.0,17,10.919758
129.0,129,10.935719
53.0,53,10.940241
39.0,39,11.221214
150.0,150,11.224515
21.0,21,11.239078
21.0,21,11.253359
33.0,33,11.274773
167.0,167,11.282558
14.0,14,11.28395
102.0,102,11.289128
15.0,15,11.298927
179.0,179,11.308602
27.0,27,11.316565
18.0,18,11.32847
141.0,141,11.371858
46.0,46,11.399533
200.0,200,11.407982
172.0,172,11.414106
153.0,153,11.420291
66.0,66,11.437378
67.0,67,11.446578
76.0,76,11.457497
65.0,65,11.457558
54.0,54,11.46818
49.0,49,11.474439
31.0,31,11.475056
16.0,16,11.483986
59.0,59,11.490781
83.0,83,11.780113
43.0,43,11.808072
105.0,105,11.813232
182.0,182,11.837204
52.0,52,11.841814
34.0,34,11.859254
192.0,192,11.861947
94.0,94,11.902717
70.0,70,11.904589
81.0,81,11.914186
199.0,199,11.940518
81.0,81,11.95441
87.0,87,11.966597
107.0,107,11.967784
122.0,122,12.011485
104.0,104,12.027141
44.0,44,12.036107
190.0,190,12.074144
230.0,230,12.35054
56.0,56,12.374457
44.0,44,12.379037
175.0,175,12.407485
196.0,196,12.410812
13.0,13,12.416407
64.0,64,12.416477
70.0,70,12.424867
35.0,35,12.448199
61.0,61,12.456827
70.0,70,12.462682
46.0,46,12.477212
135.0,135,12.537106
150.0,150,12.550751
28.0,28,12.566483
158.0,158,12.568785
270.0,270,12.574452
108.0,108,12.59923
165.0,165,12.93305
183.0,183,12.93845
146.0,146,12.948462
206.0,206,12.951118
71.0,71,12.980002
98.0,98,13.002573
28.0,28,13.02096
115.0,115,13.026174
21.0,21,13.034481
141.0,141,13.039928
25.0,25,13.054987
76.0,76,13.100062
219.0,219,13.115019
150.0,150,13.12348
180.0,180,13.132972
71.0,71,13.154715
103.0,103,13.1809
96.0,96,13.186537
186.0,186,13.204893
134.0,134,13.508689
119.0,119,13.538167
189.0,189,13.581967
111.0,111,13.588059
188.0,188,13.60916
57.0,57,13.618169
57.0,57,13.652563
196.0,196,13.667158
44.0,44,13.692122
187.0,187,13.701281
141.0,141,13.735319
228.0,228,13.743716
50.0,50,13.763248
49.0,49,13.771116
141.0,141,13.7814
168.0,168,13.787719
136.0,136,14.107528
130.0,130,14.112782
191.0,191,14.163803
47.0,47,14.193699
154.0,154,14.210545
257.0,257,14.211868
90.0,90,14.247626
234.0,234,14.253323
83.0,83,14.261113
23.0,23,14.266758
163.0,163,14.30458
162.0,162,14.338663
83.0,83,14.350922
28.0,28,14.354347
27.0,27,14.637152
254.0,254,14.681651
90.0,90,14.703716
275.0,275,14.704532
188.0,188,14.751835
144.0,144,14.808078
246.0,246,14.861762
245.0,245,14.884248
148.0,148,14.919814
232.0,232,14.923735
107.0,107,14.942723
40.0,40,14.950728
78.0,78,14.96913
17.0,17,14.97901
224.0,224,15.292965
173.0,173,15.351094
309.0,309,15.408723
124.0,124,15.434356
363.0,363,15.43576
251.0,251,15.458043
171.0,171,15.521097
136.0,136,15.524445
174.0,174,15.548275
68.0,68,15.56381
10.0,10,15.841103
136.0,136,15.88254
158.0,158,15.921913
148.0,148,15.940727
28.0,28,15.941703
337.0,337,15.953166
123.0,123,15.971867
11.0,11,15.981173
135.0,135,16.063111
157.0,157,16.089276
211.0,211,16.188635
150.0,150,16.206461
59.0,59,16.233498
312.0,312,16.239455
34.0,34,16.560976
135.0,135,16.60443
105.0,105,16.634307
