# {"t_start": 1558153195.241317} 
r,l,t
500.0,500,45.017769
500.0,500,45.063565
500.0,500,45.268733
500.0,500,45.663429
500.0,500,45.720955
500.0,500,45.766568
500.0,500,45.970694
500.0,500,46.363299
500.0,500,46.420708
500.0,500,46.466618
500.0,500,46.67197
500.0,500,47.064532
500.0,500,47.123191
500.0,500,47.169046
500.0,500,47.375399
500.0,500,47.771803
500.0,500,47.831651
500.0,500,47.877439
500.0,500,48.08858
500.0,500,48.485876
500.0,500,48.543367
500.0,500,48.589883
500.0,500,48.797485
500.0,500,49.196681
500.0,500,49.254582
500.0,500,49.304135
500.0,500,49.515347
500.0,500,49.914017
500.0,500,49.971032
500.0,500,50.016616
500.0,500,50.222766
500.0,500,50.623792
500.0,500,50.681442
500.0,500,50.72687
500.0,500,50.936047
500.0,500,51.327585
500.0,500,51.385221
500.0,500,51.430916
500.0,500,51.63766
500.0,500,52.033178
500.0,500,52.091176
500.0,500,52.138055
500.0,500,52.345551
500.0,500,52.740604
500.0,500,52.798225
500.0,500,52.844482
500.0,500,53.050773
500.0,500,53.44723
500.0,500,53.504693
500.0,500,53.544804
500.0,500,53.752129
500.0,500,54.14449
500.0,500,54.201997
500.0,500,54.247555
500.0,500,54.453818
500.0,500,54.849873
500.0,500,54.907333
500.0,500,54.953169
500.0,500,55.158325
500.0,500,55.55191
368.0,368,55.559355
500.0,500,55.610197
500.0,500,55.865721
500.0,500,56.262
500.0,500,56.269629
500.0,500,56.321185
500.0,500,56.575685
500.0,500,56.963766
500.0,500,56.971293
500.0,500,57.021964
500.0,500,57.278684
500.0,500,57.676811
500.0,500,57.684277
500.0,500,57.734356
500.0,500,57.984487
500.0,500,58.381255
500.0,500,58.388778
500.0,500,58.438673
500.0,500,58.689946
500.0,500,59.086935
500.0,500,59.094618
500.0,500,59.144833
500.0,500,59.397125
500.0,500,59.791011
500.0,500,59.798409
500.0,500,59.848142
500.0,500,60.100635
500.0,500,60.495945
500.0,500,60.503366
500.0,500,60.55457
500.0,500,60.808743
500.0,500,61.199377
500.0,500,61.206693
500.0,500,61.256916
500.0,500,61.508457
500.0,500,61.904184
500.0,500,61.911651
500.0,500,61.961888
500.0,500,62.215034
500.0,500,62.610664
500.0,500,62.617943
500.0,500,62.668255
500.0,500,62.921664
500.0,500,63.314521
500.0,500,63.322046
500.0,500,63.372594
500.0,500,63.625567
500.0,500,64.021562
500.0,500,64.029128
500.0,500,64.083031
500.0,500,64.339788
500.0,500,64.738473
500.0,500,64.746182
500.0,500,64.797204
500.0,500,65.050974
500.0,500,65.44865
500.0,500,65.456099
500.0,500,65.50599
500.0,500,65.760003
500.0,500,66.156695
500.0,500,66.164248
500.0,500,66.215925
500.0,500,66.464841
500.0,500,66.861041
500.0,500,66.86846
500.0,500,66.91823
500.0,500,67.173437
500.0,500,67.566678
500.0,500,67.574368
500.0,500,67.626628
500.0,500,67.880089
500.0,500,68.275451
500.0,500,68.283008
500.0,500,68.33333
500.0,500,68.609929
500.0,500,69.00875
500.0,500,69.016068
500.0,500,69.066597
500.0,500,69.32042
500.0,500,69.713835
500.0,500,69.721285
500.0,500,69.771738
89.0,89,69.786266
500.0,500,70.024912
500.0,500,70.423166
500.0,500,70.480634
500.0,500,70.495369
500.0,500,70.735819
500.0,500,71.133887
500.0,500,71.191441
500.0,500,71.206063
500.0,500,71.442023
500.0,500,71.84091
500.0,500,71.898115
500.0,500,71.912712
500.0,500,72.148228
500.0,500,72.54522
500.0,500,72.603538
500.0,500,72.618215
500.0,500,72.858851
500.0,500,73.255288
500.0,500,73.311015
500.0,500,73.323715
500.0,500,73.554618
500.0,500,73.948284
500.0,500,74.005712
500.0,500,74.020186
500.0,500,74.259806
500.0,500,74.654007
500.0,500,74.713424
500.0,500,74.727759
500.0,500,74.971669
500.0,500,75.367151
500.0,500,75.42454
500.0,500,75.43903
500.0,500,75.678156
500.0,500,76.069566
500.0,500,76.127651
500.0,500,76.142338
500.0,500,76.380227
500.0,500,76.776848
500.0,500,76.834558
500.0,500,76.849188
500.0,500,77.08647
500.0,500,77.482411
500.0,500,77.539974
500.0,500,77.554614
500.0,500,77.792438
500.0,500,78.186997
500.0,500,78.243764
500.0,500,78.258357
500.0,500,78.49788
500.0,500,78.898685
500.0,500,78.956052
500.0,500,78.9707
500.0,500,79.210675
500.0,500,79.608538
500.0,500,79.666106
500.0,500,79.680853
500.0,500,79.917025
500.0,500,80.312799
500.0,500,80.369885
500.0,500,80.384305
500.0,500,80.620128
500.0,500,81.016286
500.0,500,81.07365
500.0,500,81.088184
500.0,500,81.326046
500.0,500,81.722594
500.0,500,81.780584
500.0,500,81.795135
500.0,500,82.032439
500.0,500,82.428978
500.0,500,82.486017
500.0,500,82.500496
500.0,500,82.738871
500.0,500,83.132818
500.0,500,83.191026
500.0,500,83.205584
500.0,500,83.443857
500.0,500,83.834324
500.0,500,83.891445
500.0,500,83.906148
500.0,500,84.144863
500.0,500,84.538647
500.0,500,84.596385
500.0,500,84.610799
500.0,500,84.848784
500.0,500,85.242906
500.0,500,85.302441
500.0,500,85.316916
500.0,500,85.562726
500.0,500,85.965848
500.0,500,86.025113
500.0,500,86.039643
500.0,500,86.276793
500.0,500,86.673828
500.0,500,86.731164
500.0,500,86.745777
500.0,500,86.982281
500.0,500,87.378784
500.0,500,87.436182
500.0,500,87.450618
21.0,21,87.45144
500.0,500,87.687203
500.0,500,88.081691
500.0,500,88.153545
500.0,500,88.154369
